GUID,Icon,Name,InfoDescription,Buff,Buff Effects,BoostBuff,BoostBuff Effects,Boost Hint,Boost Condition,Targets,Source,Allocation,Rarity,Niche,Price,IsMetaItem,Origin,ObsidianPrice
64954,data/ui/fhd/base/icon_content/items_specialist/other_female/icon_3d_other_female_003.png,-6903130931635100146,-6900436317139640548,64960,Happiness: +0.6,,,,,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122533 [8.007%] | 122534 [1.144%] | 122537 [1.144%] | 122544 [1.144%] | 122546 [8.007%] | 145046 [0.145%] | 145047 [0.328%] | 145049 [0.014%] | 43017 [0.909%] | 43018 [1.055%] | 43019 [1.055%] | 43020 [1.074%] | 43021 [1.074%] | 43022 [0.926%] | 64766 [0.145%] | 64767 [0.328%] | 64769 [0.195%] | 64770 [0.439%] | 64772 [0.195%] | 64773 [0.439%] | 64775 [0.148%] | 64776 [0.334%] | 64778 [0.195%] | 64779 [0.439%] | 64781 [0.195%] | 64782 [0.439%] | 64784 [0.195%] | 64785 [0.439%] | 64787 [0.145%] | 64788 [0.328%] | 64790 [0.145%] | 64791 [0.328%] | 64793 [0.145%] | 64794 [0.328%] | 64796 [0.148%] | 64797 [0.334%] | 64799 [0.148%] | 64800 [0.334%] | 64802 [0.148%] | 64803 [0.334%] | 95375 [0.141%] | 95439 [0.014%] | 95440 [0.018%] | 95441 [0.018%] | 95442 [0.014%] | 95443 [0.018%] | 95444 [0.018%] | 95445 [0.018%] | 95446 [0.014%] | 95447 [0.014%] | 95448 [0.014%] | 95449 [0.014%] | 95450 [0.144%] | 95452 [0.014%] | 95453 [0.014%],Villa,Common,Culture,2750,,,16
140338,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_90.png,-6910609724161202176,-6906175615473003563,140339,Money: +1.2,,,,,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122533 [1.078%] | 122538 [1.078%] | 122539 [2.157%] | 122540 [2.157%] | 122544 [7.549%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Finance,16500,,,98
140344,data/ui/fhd/base/icon_content/items_specialist/other_female/icon_3d_other_female_036.png,-6914386259239001176,-6916074830904907058,140345,Belief: +1.2,,,,,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122536 [18.873%] | 122541 [5.392%] | 122542 [5.392%] | 122543 [5.392%] | 122544 [5.392%] | 122545 [5.392%] | 122546 [5.392%] | 122547 [5.392%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 145050 [2.696%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Religion,16500,,,98
140355,data/ui/fhd/base/icon_content/items_specialist/celtic_female/icon_3d_celtic_female_047.png,-6900713984481772483,-6912299480649172188,140362,Knowledge: +1.2,,,,,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122534 [2.696%] | 122537 [9.436%] | 122542 [1.348%] | 122547 [9.436%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Research,16500,,,98
140388,data/ui/fhd/base/icon_content/items_specialist/nonbinary/icon_3d_roman_nb_07.png,-6910426174328344199,-6900761052707077379,140402,Prestige: +1.2,,,,,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122533 [5.392%] | 122538 [18.873%] | 122540 [18.873%] | 122547 [2.696%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Diplomacy,16500,,,98
140403,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_91.png,-6914167841783716355,-6906423419611773280,140404,FireSafety: +1.2,,,,,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122535 [0.568%] | 122539 [1.987%] | 122541 [1.987%] | 122543 [0.284%] | 122545 [0.284%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Military,16500,,,98
140405,data/ui/fhd/base/icon_content/items_specialist/other_female/icon_3d_other_female_037.png,-6909214069699959378,-6906456526851985701,140406,Health: +1.2,,,,,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122534 [7.549%] | 122536 [2.157%] | 122542 [7.549%] | 122546 [1.078%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 145050 [7.549%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Agriculture,16500,,,98
140407,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_56.png,-6909813413912338868,-6903801117888714877,140408,Happiness: +1.2,,,,,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122533 [12.582%] | 122534 [1.797%] | 122537 [1.797%] | 122544 [1.797%] | 122546 [12.582%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Villa,Rare,Culture,16500,,,98
64945,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_002.png,-6901402387358300661,-6902724350919489299,64947,Money: +1.8,,,,,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122533 [0.196%] | 122538 [0.196%] | 122539 [0.392%] | 122540 [0.392%] | 122544 [1.373%] | 145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64767 [0.022%] | 64768 [0.066%] | 64770 [0.035%] | 64771 [0.105%] | 64773 [0.035%] | 64774 [0.105%] | 64776 [0.025%] | 64777 [0.075%] | 64779 [0.035%] | 64780 [0.105%] | 64782 [0.035%] | 64783 [0.105%] | 64785 [0.035%] | 64786 [0.105%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95375 [0.020%] | 95450 [0.023%],Villa,Epic,Finance,110000,,,655
64961,data/ui/fhd/base/icon_content/items_specialist/roman_female/icon_3d_roman_female_009.png,-6905033895149283999,-6912487709758458316,64967,Belief: +1.8,,,,,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122536 [1.144%] | 122541 [0.327%] | 122542 [0.327%] | 122543 [0.327%] | 122544 [0.327%] | 122545 [0.327%] | 122546 [0.327%] | 122547 [0.327%] | 145047 [0.021%] | 145048 [0.063%] | 145050 [0.163%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64767 [0.022%] | 64768 [0.066%] | 64770 [0.035%] | 64771 [0.105%] | 64773 [0.035%] | 64774 [0.105%] | 64776 [0.025%] | 64777 [0.075%] | 64779 [0.035%] | 64780 [0.105%] | 64782 [0.035%] | 64783 [0.105%] | 64785 [0.035%] | 64786 [0.105%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95375 [0.020%] | 95450 [0.023%],Villa,Epic,Religion,110000,,,655
64962,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_005.png,-6914369663672055394,-6908505859918378307,64968,Knowledge: +1.8,,,,,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122534 [0.490%] | 122537 [1.716%] | 122542 [0.245%] | 122547 [1.716%] | 145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64767 [0.022%] | 64768 [0.066%] | 64770 [0.035%] | 64771 [0.105%] | 64773 [0.035%] | 64774 [0.105%] | 64776 [0.025%] | 64777 [0.075%] | 64779 [0.035%] | 64780 [0.105%] | 64782 [0.035%] | 64783 [0.105%] | 64785 [0.035%] | 64786 [0.105%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95375 [0.020%] | 95450 [0.023%],Villa,Epic,Research,110000,,,655
64963,data/ui/fhd/base/icon_content/items_specialist/celtic_female/icon_3d_celtic_female_001.png,-6900075798103457554,-6911487674837220349,64969,Prestige: +1.8,,,,,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122533 [0.218%] | 122538 [0.763%] | 122540 [0.763%] | 122547 [0.109%] | 145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64767 [0.022%] | 64768 [0.066%] | 64770 [0.035%] | 64771 [0.105%] | 64773 [0.035%] | 64774 [0.105%] | 64776 [0.025%] | 64777 [0.075%] | 64779 [0.035%] | 64780 [0.105%] | 64782 [0.035%] | 64783 [0.105%] | 64785 [0.035%] | 64786 [0.105%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95375 [0.020%] | 95450 [0.023%],Villa,Epic,Diplomacy,110000,,,655
64964,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_004.png,-6916663823034949212,-6906498792910809642,64970,FireSafety: +1.8,,,,,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122535 [0.245%] | 122539 [0.858%] | 122541 [0.858%] | 122543 [0.123%] | 122545 [0.123%] | 145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64767 [0.022%] | 64768 [0.066%] | 64770 [0.035%] | 64771 [0.105%] | 64773 [0.035%] | 64774 [0.105%] | 64776 [0.025%] | 64777 [0.075%] | 64779 [0.035%] | 64780 [0.105%] | 64782 [0.035%] | 64783 [0.105%] | 64785 [0.035%] | 64786 [0.105%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95375 [0.020%] | 95450 [0.023%] | Quest: 120676,Villa,Epic,Military,110000,,,655
64965,data/ui/fhd/base/icon_content/items_specialist/celtic_female/icon_3d_celtic_female_002.png,-6915424537093066639,-6903752335664041302,64971,Health: +1.8,,,,,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122534 [1.716%] | 122536 [0.490%] | 122542 [1.716%] | 122546 [0.245%] | 145047 [0.021%] | 145048 [0.063%] | 145050 [1.716%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64767 [0.022%] | 64768 [0.066%] | 64770 [0.035%] | 64771 [0.105%] | 64773 [0.035%] | 64774 [0.105%] | 64776 [0.025%] | 64777 [0.075%] | 64779 [0.035%] | 64780 [0.105%] | 64782 [0.035%] | 64783 [0.105%] | 64785 [0.035%] | 64786 [0.105%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95375 [0.020%] | 95450 [0.023%] | Quest: 120676,Villa,Epic,Agriculture,110000,,,655
64966,data/ui/fhd/base/icon_content/items_specialist/celtic_male/icon_3d_celtic_male_001.png,-6902253263430727198,-6905028053514427714,64972,Happiness: +1.8,,,,,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122533 [3.431%] | 122534 [0.490%] | 122537 [0.490%] | 122544 [0.490%] | 122546 [3.431%] | 145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64767 [0.022%] | 64768 [0.066%] | 64770 [0.035%] | 64771 [0.105%] | 64773 [0.035%] | 64774 [0.105%] | 64776 [0.025%] | 64777 [0.075%] | 64779 [0.035%] | 64780 [0.105%] | 64782 [0.035%] | 64783 [0.105%] | 64785 [0.035%] | 64786 [0.105%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95375 [0.020%] | 95450 [0.023%] | Quest: 116944,Villa,Epic,Culture,110000,,,655
106956,data/ui/fhd/base/icon_content/items_specialist/other_male/icon_3d_other_male_036.png,-6904994930414595906,-6908685855237092862,106957,Money: +2 | Prestige: +0.5,106958,Money: +3 | Prestige: +0.5,-6910024239612038945,"ConditionMonumentEventActive: 40564, 40563, 40562",31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122533 [0.039%] | 122538 [0.039%] | 122539 [0.078%] | 122540 [0.078%] | 122544 [0.275%] | 145048 [0.016%] | 43017 [0.033%] | 43018 [0.033%] | 43019 [0.032%] | 43020 [0.033%] | 43021 [0.033%] | 43022 [0.033%] | 64768 [0.017%] | 64771 [0.017%] | 64774 [0.017%] | 64777 [0.017%] | 64780 [0.017%] | 64783 [0.017%] | 64786 [0.017%] | 64789 [0.017%] | 64792 [0.016%] | 64795 [0.017%] | 64798 [0.017%] | 64801 [0.017%] | 64804 [0.017%] | 95375 [0.005%] | 95450 [0.005%],Villa,Legendary,Finance,550000,,,3274
80677,data/ui/fhd/base/icon_content/items_specialist/other_female/icon_3d_other_female_006.png,-6904284949854285637,-6915399572828373734,80678,Belief: +2 | Knowledge: +0.5,80679,Belief: +3 | Knowledge: +0.5,-6900766774953950439,ConditionReligion: 80562,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122536 [0.343%] | 122541 [0.098%] | 122542 [0.098%] | 122543 [0.098%] | 122544 [0.098%] | 122545 [0.098%] | 122546 [0.098%] | 122547 [0.098%] | 145048 [0.016%] | 145050 [0.049%] | 43017 [0.033%] | 43018 [0.033%] | 43019 [0.032%] | 43020 [0.033%] | 43021 [0.033%] | 43022 [0.033%] | 64768 [0.017%] | 64771 [0.017%] | 64774 [0.017%] | 64777 [0.017%] | 64780 [0.017%] | 64783 [0.017%] | 64786 [0.017%] | 64789 [0.017%] | 64792 [0.016%] | 64795 [0.017%] | 64798 [0.017%] | 64801 [0.017%] | 64804 [0.017%] | 95375 [0.005%] | 95450 [0.005%],Villa,Legendary,Religion,550000,,,3274
79927,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_71.png,-6914581891184708486,-6910184253743387306,79932,FireSafety: +0.5 | Knowledge: +2,79933,FireSafety: +0.5 | Knowledge: +3,-6913337428594428457,ConditionObjectCount: AtLeast 3 | 70714,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122534 [0.196%] | 122537 [0.686%] | 122542 [0.098%] | 122547 [0.686%] | 145048 [0.016%] | 43017 [0.033%] | 43018 [0.033%] | 43019 [0.032%] | 43020 [0.033%] | 43021 [0.033%] | 43022 [0.033%] | 64768 [0.017%] | 64771 [0.017%] | 64774 [0.017%] | 64777 [0.017%] | 64780 [0.017%] | 64783 [0.017%] | 64786 [0.017%] | 64789 [0.017%] | 64792 [0.016%] | 64795 [0.017%] | 64798 [0.017%] | 64801 [0.017%] | 64804 [0.017%] | 95375 [0.005%] | 95450 [0.005%] | Quest: 124926,Villa,Legendary,Research,550000,,,3274
51280,data/ui/fhd/base/icon_content/items_specialist/other_male/icon_3d_other_male_018.png,-6900377704396251310,-6904649025698401872,51281,Happiness: +0.5 | Prestige: +2,54666,Happiness: +0.5 | Prestige: +3,-6917440376087596922,ConditionNeedAttributeCounter: Population AtMost 5000,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122533 [0.078%] | 122538 [0.275%] | 122540 [0.275%] | 122547 [0.039%] | 145048 [0.016%] | 43017 [0.033%] | 43018 [0.033%] | 43019 [0.032%] | 43020 [0.033%] | 43021 [0.033%] | 43022 [0.033%] | 64768 [0.017%] | 64771 [0.017%] | 64774 [0.017%] | 64777 [0.017%] | 64780 [0.017%] | 64783 [0.017%] | 64786 [0.017%] | 64789 [0.017%] | 64792 [0.016%] | 64795 [0.017%] | 64798 [0.017%] | 64801 [0.017%] | 64804 [0.017%] | 95375 [0.005%] | 95450 [0.005%],Villa,Legendary,Diplomacy,550000,,,3274
107596,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_041.png,-6913151343757684393,-6905991963729919102,107597,Health: +0.5 | FireSafety: +2,107598,Health: +0.5 | FireSafety: +3,-6914057169840698569,ConditionEmperorRelation: EffortZone;ChallengeZone,31046:3087;3141;3142;3145;6414;6471;6472;6475;6514,122535 [0.030%] | 122539 [0.106%] | 122541 [0.106%] | 122543 [0.015%] | 122545 [0.015%] | 145048 [0.016%] | 43017 [0.033%] | 43018 [0.033%] | 43019 [0.032%] | 43020 [0.033%] | 43021 [0.033%] | 43022 [0.033%] | 64768 [0.017%] | 64771 [0.017%] | 64774 [0.017%] | 64777 [0.017%] | 64780 [0.017%] | 64783 [0.017%] | 64786 [0.017%] | 64789 [0.017%] | 64792 [0.016%] | 64795 [0.017%] | 64798 [0.017%] | 64801 [0.017%] | 64804 [0.017%] | 95375 [0.005%] | 95450 [0.005%],Villa,Legendary,Military,550000,,,3274
